image,response,input_tokens,output_tokens,error_code,error_message
"370.jpg","Description: The bird is small with predominantly green plumage, a blue crown, and blue wing patches. It has a short tail and appears to be perched on branches. 1. Common Name: Blue-crowned Parakeet    Scientific Name: Thectocercus acuticaudatus 2. Common Name: Blue-winged Parrotlet    Scientific Name: Forpus xanthops 3. Common Name: Spectacled Parrotlet    Scientific Name: Forpus conspicillatus","398","106","",""
"3700.jpg","Description: The bird has a reddish-brown plumage with a slightly darker tail. It has a stout body, a short thick beak, and appears to be foraging on the ground in a dry, sandy environment. 1. Common Name: Desert Finch    Scientific Name: Bucanetes githagineus 2. Common Name: Red-necked Finch    Scientific Name: Carpodacus rubicilla 3. Common Name: Rosy Starling    Scientific Name: Pastor roseus","398","106","",""
"3701.jpg","Description: The bird has a reddish-brown back and tail, a pale underside with dark streaks, and a small head with a short, hooked beak. It is perched on a branch of a pine tree. 1. Common Name: Red-shouldered Hawk    Scientific Name: Buteo lineatus 2. Common Name: Broad-winged Hawk    Scientific Name: Buteo platypterus 3. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis","398","111","",""
"3702.jpg","Description: The bird has a slender build with a long tail, streaked brown plumage on its back, and a white underbelly. It has a distinctive black mask-like marking around its eyes and a pointed beak. 1. Common Name: Reed Bunting    Scientific Name: Emberiza schoeniclus 2. Common Name: Rustic Bunting    Scientific Name: Emberiza rustica 3. Common Name: Yellow-breasted Bunting    Scientific Name: Emberiza aureola","398","104","",""
"3703.jpg","Description: The bird has a slender body with a long tail, a short thick bill, and distinctive black and white striped plumage on its head and back. Its underparts appear to be lighter with some streaking. It is perched on a tree branch. 1. Common Name: Northern Flicker    Scientific Name: Colaptes auratus 2. Common Name: Great Spotted Woodpecker    Scientific Name: Dendrocopos major 3. Common Name: Ladder-backed Woodpecker    Scientific Name: Dryobates scalaris","398","118","",""
"3704.jpg","Description: The bird has a slender body with a grey head and back, a bright yellow belly, and a white throat. It has a thin, pointed beak and is standing near water, suggesting it may be foraging. 1. Common Name: Grey Wagtail    Scientific Name: Motacilla cinerea 2. Common Name: Yellow Wagtail    Scientific Name: Motacilla flava 3. Common Name: White Wagtail    Scientific Name: Motacilla alba","380","103","",""
"3705.jpg","Description: The bird has a streamlined body with a long neck and a pointed beak. Its plumage appears to have a mix of brown tones with a lighter underside. It is swimming on water. 1. Common Name: Common Merganser    Scientific Name: Mergus merganser 2. Common Name: Red-breasted Merganser    Scientific Name: Mergus serrator 3. Common Name: Goosander    Scientific Name: Mergus merganser","380","102","",""
"3706.jpg","Description: The birds have a stocky build with short tails, thick bills, and are primarily brownish-gray in color. They appear to be perched on a metal structure near a sandy area. 1. Common Name: Brown-headed Cowbird    Scientific Name: Molothrus ater 2. Common Name: Brewer's Blackbird    Scientific Name: Euphagus cyanocephalus 3. Common Name: Rusty Blackbird    Scientific Name: Euphagus carolinus","380","105","",""
"3707.jpg","Description: The bird has a bright red body with a black tail and is perched among green foliage with some brownish branches. 1. Common Name: Scarlet Tanager    Scientific Name: Piranga olivacea 2. Common Name: Summer Tanager    Scientific Name: Piranga rubra 3. Common Name: Vermilion Flycatcher    Scientific Name: Pyrocephalus rubinus","398","85","",""
"3708.jpg","Description: The bird has a metallic blue-green plumage with a long, curved beak. It appears to have yellow spots on its wings and is perched among green foliage. 1. Common Name: Greater Double-collared Sunbird    Scientific Name: Cinnyris mediocris 2. Common Name: Purple Sunbird    Scientific Name: Cinnyris asiaticus 3. Common Name: Olive-backed Sunbird    Scientific Name: Cyanomitra olivacea","344","101","",""
"3709.jpg","Description: The bird has a vibrant green body with a blue tail, a black mask-like stripe across its eyes, and a sharp, pointed beak. It also has a distinctive crest on its head and an orange patch on its chest. 1. Common Name: Ringed Kingfisher    Scientific Name: Megaceryle torquata 2. Common Name: Amazon Kingfisher    Scientific Name: Chloroceryle amazona 3. Common Name: Green Kingfisher    Scientific Name: Chloroceryle americana","398","113","",""
"371.jpg","Description: The bird has a slender body with a long, straight, dark bill. Its plumage includes a mix of brown and white, with darker streaks on the back and a white underbelly. It appears to be wading in shallow water. 1. Common Name: Dunlin    Scientific Name: Calidris alpina 2. Common Name: Western Sandpiper    Scientific Name: Calidris mauri 3. Common Name: Semipalmated Sandpiper    Scientific Name: Calidris pusilla","380","114","",""
"3710.jpg","Description: The bird has black and white plumage with a distinctive white stripe running from its beak over its eye to the back of its head. It appears to be resting inside a burrow made of soil. The bird has a robust body, a short tail, and a relatively small head compared to its body size. 1. Common Name: Magellanic Penguin    Scientific Name: Spheniscus magellanicus 2. Common Name: African Penguin    Scientific Name: Spheniscus demersus 3. Common Name: Humboldt Penguin    Scientific Name: Spheniscus humboldti","380","128","",""
"3711.jpg","Description: The bird has a slender body with a long tail, a black and white striped head, and yellowish underparts with dark streaks. Its wings are olive-green with some yellowish edges, and it has a thin, slightly curved beak. 1. Common Name: Yellow-bellied Flycatcher    Scientific Name: Empidonax flaviventris 2. Common Name: Olive-sided Flycatcher    Scientific Name: Contopus cooperi 3. Common Name: Eastern Wood-Pewee    Scientific Name: Contopus virens","398","117","",""
"3712.jpg","Description: The bird has a streamlined body with long, pointed wings and a forked tail. It appears to be in flight against a pale background. The plumage is mostly dark with lighter underparts. 1. Common Name: Barn Swallow    Scientific Name: Hirundo rustica 2. Common Name: Tree Swallow    Scientific Name: Tachycineta bicolor 3. Common Name: Violet-green Swallow    Scientific Name: Tachycineta thalassina","380","102","",""
"3713.jpg","Description: The bird is predominantly black with a glossy sheen, has a stout body, and appears to be perched on a metal beam. Its beak is open as if it is calling or singing. 1. Common Name: Common Starling    Scientific Name: Sturnus vulgaris 2. Common Name: Asian Glossy Starling    Scientific Name: Aplonis panayensis 3. Common Name: Brahminy Starling    Scientific Name: Sturnia pagodarum","380","106","",""
"3714.jpg","Description: The bird is entirely black with a sleek body, a short tail, and a stout beak. It appears to be foraging on the ground in a grassy area surrounded by dense green foliage. 1. Common Name: House Crow    Scientific Name: Corvus splendens 2. Common Name: Jungle Crow    Scientific Name: Corvus culminatus 3. Common Name: Large-billed Crow    Scientific Name: Corvus macrorhynchos","398","103","",""
"3715.jpg","Description: The bird has a small, compact body with a short tail. It displays a mix of grayish-brown plumage on its back and wings, with a hint of reddish coloration on the rump. The underparts appear to be lighter, possibly white or pale gray. There is a distinctive red patch around the eye area. The bird is foraging on the ground among grass. 1. Common Name: Red-browed Finch    Scientific Name: Neochmia temporalis 2. Common Name: Scarlet-backed Flowerpecker    Scientific Name: Dicaeum cruentatum 3. Common","380","128","",""
"3716.jpg","Description: The bird has a slender body with long wings and a forked tail. It displays a dark upper body and lighter underparts. The head is dark with a white patch near the eye, and it has a short, stout beak. 1. Common Name: Arctic Skua    Scientific Name: Stercorarius parasiticus 2. Common Name: Great Skua    Scientific Name: Stercorarius skua 3. Common Name: Long-tailed Jaeger    Scientific Name: Stercorarius longicaudus","362","112","",""
"3717.jpg","Description: The bird has a slender body with a short, pointed beak. Its plumage is primarily brown on the back and wings, with a lighter, speckled underside. It has thin legs and appears to be perched on a branch amidst green foliage. 1. Common Name: Hermit Thrush    Scientific Name: Catharus guttatus 2. Common Name: Wood Thrush    Scientific Name: Hylocichla mustelina 3. Common Name: Veery    Scientific Name: Catharus fuscescens","380","113","",""
"3718.jpg","Description: The bird has a bright yellow plumage with some olive-green tones on its back and wings. It appears to have a slender build and is perched among dense vegetation, possibly foraging. 1. Common Name: Yellow Warbler    Scientific Name: Setophaga petechia 2. Common Name: Yellow Wagtail    Scientific Name: Motacilla flava 3. Common Name: Yellow Grosbeak    Scientific Name: Pheucticus chrysogaster","398","102","",""
"3719.jpg","Description: The bird has a bright yellow underbelly, a black stripe running through its eye, and a reddish-pink patch of bare skin around the eye. It has a short, stout beak and a mix of green and black feathers on its back and wings. 1. Common Name: Olive-backed Sunbird    Scientific Name: Cyanomitra olivacea 2. Common Name: Red-eyed Vireo    Scientific Name: Vireo olivaceus 3. Common Name: Yellow-vented Bulbul    Scientific Name: Pycnonotus goiavier","398","124","",""
"372.jpg","Description: The bird has a slender body with a long, thin tail that is often held upright. It has a brownish coloration with darker streaks on its back and wings, and lighter underparts. Its head features a distinctive white eyebrow stripe above its eye, and it has a short, slightly curved beak. 1. Common Name: Carolina Wren    Scientific Name: Thryothorus ludovicianus 2. Common Name: House Wren    Scientific Name: Troglodytes aedon 3. Common Name: Marsh Wren    Scientific Name: Cistothorus palustris","398","128","",""
