image,response,input_tokens,output_tokens,error_code,error_message
"4031.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"4032.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","332","19","",""
"4033.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","404","17","",""
"4034.jpg","Common Name: Nightingale Scientific Name: Luscinia megarhynchos","332","21","",""
"4035.jpg","Common Name: Southern Lapwing Scientific Name: Vanellus chilensis","386","18","",""
"4036.jpg","Common Name: Ash-throated Flycatcher Scientific Name: Myiarchus cinerascens","314","24","",""
"4037.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"4038.jpg","Common Name: Orange-breasted Green Pigeon Scientific Name: Treron bicinctus","314","21","",""
"4039.jpg","Common Name: Western Sandpiper Scientific Name: Calidris mauri","332","18","",""
"404.jpg","Common Name: Lark Sparrow Scientific Name: Chondestes grammacus","332","19","",""
"4040.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","314","17","",""
"4041.jpg","Common Name: Grey butcherbird Scientific Name: Cracticus torquatus","314","18","",""
"4042.jpg","Common Name: Snail Kite Scientific Name: Rostrhamus sociabilis","278","20","",""
"4043.jpg","Common Name: Red-billed Blue Magpie Scientific Name: Urocissa erythroryncha","314","23","",""
"4044.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","350","17","",""
"4045.jpg","Common Name: Bare-throated Tiger Heron Scientific Name: Tigrisoma mexicanum","332","23","",""
"4046.jpg","Common Name: Red-necked Dove Scientific Name: Streptopelia capicola","332","20","",""
"4047.jpg","Common Name: Black Turnstone Scientific Name: Arenaria melanocephala","296","18","",""
"4048.jpg","Common Name: Little Stint Scientific Name: Calidris minuta","332","17","",""
"4049.jpg","Common Name: Purple Martin Scientific Name: Progne subis","314","15","",""
"405.jpg","Common Name: White-rumped Shama Scientific Name: Copsychus malabaricus","314","21","",""
"4050.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","332","19","",""
"4051.jpg","Common Name: Fiscal Flycatcher Scientific Name: Lanius collaris","422","18","",""
"4052.jpg","Common Name: Tundra Swan Scientific Name: Cygnus columbianus","332","18","",""
"4053.jpg","Common Name: Changeable Hawk-Eagle Scientific Name: Spizaetus cirrhatus","314","20","",""
"4054.jpg","Common Name: Rufous-bellied Thrush Scientific Name: Turdus rufiventris","314","23","",""
"4055.jpg","Common Name: Water Thick-knee Scientific Name: Burhinus vermiculatus","332","20","",""
"4056.jpg","Common Name: Tundra Swan Scientific Name: Cygnus columbianus","350","18","",""
"4057.jpg","Common Name: Yellow-rumped Warbler Scientific Name: Setophaga coronata","332","19","",""
"4058.jpg","Common Name: Painted Stork Scientific Name: Mycteria leucocephala","314","20","",""
"4059.jpg","Common Name: Common Redstart Scientific Name: Phoenicurus phoenicurus","314","20","",""
"406.jpg","Common Name: Purple Sandpiper Scientific Name: Calidris maritima","368","19","",""
"4060.jpg","Common Name: Brown Pelican Scientific Name: Pelecanus occidentalis","314","19","",""
"4061.jpg","Common Name: Eurasian Treecreeper Scientific Name: Certhia familiaris","296","20","",""
"4062.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","314","17","",""
"4063.jpg","Common Name: Yellow-bellied Flycatcher Scientific Name: Empidonax flaviventris","278","22","",""
"4064.jpg","Common Name: Common Tailorbird Scientific Name: Orthotomus sutorius","332","20","",""
"4065.jpg","Common Name: Elegant Trogon Scientific Name: Trogon elegans","332","16","",""
"4066.jpg","Common Name: Olive Thrush Scientific Name: Turdus olivaceus","314","19","",""
"4067.jpg","Common Name: Eurasian Treecreeper Scientific Name: Certhia familiaris","314","20","",""
"4068.jpg","Common Name: Desert Warbler Scientific Name: Sylvia deserticola","386","16","",""
"4069.jpg","Common Name: Yellow-rumped Shama Scientific Name: Copsychus malabaricus","332","21","",""
"407.jpg","Common Name: Yellow-footed Green Pigeon Scientific Name: Treron phoenicopterus","314","22","",""
"4070.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","368","19","",""
"4071.jpg","Common Name: Brown Shrike Scientific Name: Lanius cristatus","332","17","",""
"4072.jpg","Common Name: Southern Lapwing Scientific Name: Vanellus chilensis","332","18","",""
"4073.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","332","17","",""
"4074.jpg","Common Name: Baird's Sandpiper Scientific Name: Calidris bairdii","422","22","",""
"4075.jpg","Common Name: Eurasian Nuthatch Scientific Name: Sitta europaea","332","18","",""
"4076.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","350","17","",""
"4077.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","332","23","",""
"4078.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","332","19","",""
"4079.jpg","Common Name: Bald Eagle Scientific Name: Haliaeetus leucocephalus","314","19","",""
"408.jpg","Common Name: Eastern Wood-Pewee Scientific Name: Contopus virens","332","19","",""
"4080.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","314","19","",""
"4081.jpg","Common Name: Ashy Drongo Scientific Name: Dicrurus leucophaeus","278","22","",""
"4082.jpg","Common Name: Golden Eagle Scientific Name: Aquila chrysaetos","314","18","",""
"4083.jpg","Common Name: Eurasian Penduline Tit Scientific Name: Remiz pendulinus","332","20","",""
"4084.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","278","21","",""
"4085.jpg","Common Name: Snowy Egret Scientific Name: Egretta thula","332","18","",""
"4086.jpg","Common Name: Common Tern Scientific Name: Sterna hirundo","314","17","",""
"4087.jpg","Common Name: Welcome Swallow Scientific Name: Hirundo neoxena","332","17","",""
"4088.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","332","19","",""
"4089.jpg","Common Name: White-necked Jacobin Scientific Name: Florisuga mellivora","314","20","",""
"409.jpg","Common Name: American Flamingo Scientific Name: Phoenicopterus ruber","314","19","",""
"4090.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","332","18","",""
"4091.jpg","Common Name: Asian Brown Flycatcher Scientific Name: Muscicapa dauurica","332","21","",""
"4092.jpg","Common Name: Dunnock Scientific Name: Prunella modularis","332","16","",""
"4093.jpg","Common Name: Asian Koel Scientific Name: Eudynamys scolopaceus","332","21","",""
"4094.jpg","Common Name: Marbled Godwit Scientific Name: Limosa fedoa","296","17","",""
"4095.jpg","Common Name: Orange-chinned Parakeet Scientific Name: Brotogeris jugularis","332","22","",""
"4096.jpg","Common Name: Red-vented Bulbul Scientific Name: Pycnonotus cafer","332","21","",""
"4097.jpg","Common Name: Spotted Dove Scientific Name: Spilopelia chinensis","314","18","",""
"4098.jpg","Common Name: Eurasian Bullfinch Scientific Name: Pyrrhula pyrrhula","350","22","",""
"4099.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","332","19","",""
"41.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","332","17","",""
"410.jpg","Common Name: Red-vented Bulbul Scientific Name: Pycnonotus cafer","194","21","",""
"4100.jpg","Common Name: Common Myna Scientific Name: Acridotheres tristis","314","19","",""
"4101.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","314","17","",""
"4102.jpg","Common Name: Great Shearwater Scientific Name: Ardenna gravis","332","17","",""
"4103.jpg","Common Name: Lesser Whitethroat Scientific Name: Curruca curruca","314","19","",""
"4104.jpg","Common Name: Great Shearwater Scientific Name: Ardenna gravis","350","17","",""
"4105.jpg","Common Name: Fork-tailed Drongo Scientific Name: Dicrurus adsimilis","314","22","",""
"4106.jpg","Common Name: Chestnut-backed Chickadee Scientific Name: Poecile rufescens","332","22","",""
"4107.jpg","Common Name: Olive Thrush Scientific Name: Turdus olivaceus","332","19","",""
"4108.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","314","17","",""
"4109.jpg","Common Name: Long-tailed Jaeger Scientific Name: Stercorarius longicaudus","332","21","",""
"411.jpg","Common Name: Eurasian Magpie Scientific Name: Pica pica","332","17","",""
"4110.jpg","Common Name: Bananaquit Scientific Name: Coereba flaveola","332","17","",""
"4111.jpg","Common Name: Yellow-bellied Prinia Scientific Name: Prinia flaviventris","350","20","",""
"4112.jpg","Common Name: Northern Gannet Scientific Name: Morus bassanus","332","17","",""
"4113.jpg","Common Name: Village Weaver Scientific Name: Ploceus philippinus","332","18","",""
"4114.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","332","18","",""
"4115.jpg","Common Name: Yellow-shafted Flicker Scientific Name: Colaptes auratus","332","22","",""
"4116.jpg","Common Name: Yellow-throated Warbler Scientific Name: Setophaga dominica","350","20","",""
"4117.jpg","Common Name: Baltimore Oriole Scientific Name: Icterus galbula","332","18","",""
"4118.jpg","Common Name: European Scops Owl Scientific Name: Otus scops","332","17","",""
"4119.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","386","17","",""
"412.jpg","Common Name: Common Greenshank Scientific Name: Tringa nebularia","314","19","",""
"4120.jpg","Common Name: Australian White Ibis Scientific Name: Threskiornis molucca","332","21","",""
"4121.jpg","Common Name: White-rumped Shama Scientific Name: Copsychus malabaricus","332","21","",""
"4122.jpg","Common Name: Song Sparrow Scientific Name: Melospiza melodia","350","17","",""
"4123.jpg","Common Name: Cliff Swallow Scientific Name: Petrochelidon pyrrhonota","350","20","",""
"4124.jpg","Common Name: Marbled Godwit Scientific Name: Limosa fedoa","332","17","",""
"4125.jpg","Common Name: Yellow-faced Honeyeater Scientific Name: Lichenostomus chrysopygus","332","24","",""
"4126.jpg","Common Name: Pied-billed Grebe Scientific Name: Podilymbus podiceps","258","20","",""
"4127.jpg","Common Name: Prairie Warbler Scientific Name: Setophaga discolor","350","17","",""
"4128.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","314","23","",""
"4129.jpg","Common Name: Spur-winged Lapwing Scientific Name: Vanellus spinosus","386","21","",""
"413.jpg","Common Name: Olive-backed Woodpecker Scientific Name: Dryobates passerinus","332","19","",""
"4130.jpg","Common Name: Brown-headed Cowbird Scientific Name: Molothrus ater","314","18","",""
"4131.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","314","22","",""
"4132.jpg","Common Name:  Scientific Name:","332","9","",""
"4133.jpg","Common Name: Sandwich Tern Scientific Name: Thalasseus sandvicensis","314","20","",""
"4134.jpg","Common Name: Snowy Egret Scientific Name: Egretta thula","350","18","",""
"4135.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","314","20","",""
"4136.jpg","Common Name: Least Sandpiper Scientific Name: Calidris minutilla","332","18","",""
"4137.jpg","Common Name: Red-headed Woodpecker Scientific Name: Melanerpes erythrocephalus","314","22","",""
"4138.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","314","17","",""
"4139.jpg","Common Name: Blue-winged Parrotlet Scientific Name: Forpus xanthops","278","20","",""
"414.jpg","Common Name: Yellow-winged Cacique Scientific Name: Psarocolius chrysopterus","368","24","",""
"4140.jpg","Common Name: Sanderling Scientific Name: Calidris alba","386","17","",""
"4141.jpg","Common Name: Mute Swan Scientific Name: Cygnus olor","332","17","",""
"4142.jpg","Common Name: Spotted Dove Scientific Name: Spilopelia chinensis","332","18","",""
"4143.jpg","Common Name: Hermit Thrush Scientific Name: Catharus guttatus","314","17","",""
"4144.jpg","Common Name: European Herring Gull Scientific Name: Larus argentatus","278","18","",""
"4145.jpg","Common Name: Martial Eagle Scientific Name: Polemaetus bellicosus","332","17","",""
"4146.jpg","Common Name: Slaty-tailed Trogon Scientific Name: Trogon massena","332","20","",""
"4147.jpg","Common Name: Couch's Spadefoot Toadbird Scientific Name: Ammospiza maritima couchii","368","27","",""
"4148.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","314","17","",""
"4149.jpg","Common Name: Lesser Whitethroat Scientific Name: Curruca curruca","302","19","",""
"415.jpg","Common Name: Rock Pipit Scientific Name: Anthus petrosus","278","17","",""
"4150.jpg","Common Name: Brown Honeyeater Scientific Name: Lichenostomus cratitius","422","22","",""
"4151.jpg","Common Name: Southern Yellow-billed Hornbill Scientific Name: Tockus leucomelas","314","22","",""
"4152.jpg","Common Name: Baird's Sandpiper Scientific Name: Calidris bairdii","278","22","",""
"4153.jpg","Common Name: California Towhee Scientific Name: Melozone crissalis","404","18","",""
"4154.jpg","Common Name: Laughing Gull Scientific Name: Leucophaeus atricilla","314","21","",""
"4155.jpg","Common Name: European Magpie Scientific Name: Pica pica","314","16","",""
"4156.jpg","Common Name: Common Loon Scientific Name: Gavia immer","332","15","",""
"4157.jpg","Common Name: Yellow-bellied Sapsucker Scientific Name: Sphyrapicus varius","332","22","",""
"4158.jpg","Common Name: Ruffed Grouse Scientific Name: Bonasa umbellus","332","19","",""
"4159.jpg","Common Name: Barred Woodpecker Scientific Name: Celeus undatus","314","18","",""
"416.jpg","Common Name: Black Kite Scientific Name: Milvus migrans","350","17","",""
"4160.jpg","Common Name: Anna's Hummingbird Scientific Name: Calypte anna","332","19","",""
"4161.jpg","Common Name: Rock Pigeon Scientific Name: Columba livia","332","17","",""
"4162.jpg","Common Name: Greater Kiskadee Flycatcher Scientific Name: Pitangus sulphuratus","314","23","",""
"4163.jpg","Common Name: European Green Woodpecker Scientific Name: Picus viridis","314","18","",""
"4164.jpg","Common Name: Canada Goose Scientific Name: Branta canadensis","296","16","",""
"4165.jpg","Common Name: Double-crested Cormorant Scientific Name: Phalacrocorax auritus","314","23","",""
"4166.jpg","Common Name: Black-headed Heron Scientific Name: Ardea melanocephala","332","19","",""
"4167.jpg","Common Name: Black-naped Oriole Scientific Name: Oriolus chinensis","278","19","",""
"4168.jpg","Common Name: Northern Wheatear Scientific Name: Oenanthe oenanthe","332","19","",""
"4169.jpg","Common Name: Northern Harrier Scientific Name: Circus hudsonius","314","16","",""
"417.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","332","17","",""
"4170.jpg","Common Name: White-crowned Sparrow Scientific Name: Zonotrichia leucophrys","296","23","",""
"4171.jpg","Common Name: European Magpie Scientific Name: Pica pica","332","16","",""
"4172.jpg","Common Name: Black-capped Chickadee Scientific Name: Poecile atricapillus","332","21","",""
"4173.jpg","Common Name: Carolina Wren Scientific Name: Thryothorus ludovicianus","332","20","",""
"4174.jpg","Common Name: Surfbird Scientific Name: Aphriza virgata","350","18","",""
"4175.jpg","Common Name: Green-crowned Brilliant Scientific Name: Heliodoxa jacula","332","19","",""
"4176.jpg","Common Name: Long-crested Eagle Scientific Name: Lophaetus occipitalis","332","22","",""
"4177.jpg","Common Name: Downy Woodpecker Scientific Name: Picoides pubescens","314","20","",""
"4178.jpg","Common Name: Greater Yellowlegs Scientific Name: Tringa melanoleuca","332","19","",""
"4179.jpg","Common Name: Brown Shrike Scientific Name: Lanius cristatus","314","17","",""
